,Unnamed: 0,recording id,timestamp [ns],name,type,wearer_name,has_corruption,door_sequence,matter_duration,life_duration,thought_duration,p1_duration,p2_duration,p3_duration,p4_duration,p5_duration,p6_duration,p7_duration,phone_pickups,phone_duration,overall_duration
885,885,d134560b-a224-47df-be45-00bf7c644569,1695821436380572000,thought1.begin,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
886,886,d134560b-a224-47df-be45-00bf7c644569,1695821506315352000,phone.pickup,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
887,887,d134560b-a224-47df-be45-00bf7c644569,1695821584796368000,d6.out,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
888,888,d134560b-a224-47df-be45-00bf7c644569,1695821584796368000,thought1.end,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
889,889,d134560b-a224-47df-be45-00bf7c644569,1695821588940600000,phone.putdown,cloud,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
890,890,d134560b-a224-47df-be45-00bf7c644569,1695821627493000000,recording.end,recording,D02-P019,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:15.574532,0 days 00:02:28.415796,0 days 00:01:21.631912,,,0 days 00:01:50.716308,0 days 00:07:26.958392,,,3.0,0 days 00:02:41.412268,0 days 00:23:24.428000
891,891,ac594c23-59c2-43e0-a373-a68969d189a8,1695820248993000000,recording.begin,recording,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
892,892,ac594c23-59c2-43e0-a373-a68969d189a8,1695820266837168000,p11.begin,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
893,893,ac594c23-59c2-43e0-a373-a68969d189a8,1695820305150308000,p11.end,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
894,894,ac594c23-59c2-43e0-a373-a68969d189a8,1695820323314588000,exterior21.begin,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
895,895,ac594c23-59c2-43e0-a373-a68969d189a8,1695820357183248000,exterior21.end,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
896,896,ac594c23-59c2-43e0-a373-a68969d189a8,1695820374417927000,p41.begin,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
897,897,ac594c23-59c2-43e0-a373-a68969d189a8,1695820435514387000,phone.pickup,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
898,898,ac594c23-59c2-43e0-a373-a68969d189a8,1695820460908795000,phone.putdown,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
899,899,ac594c23-59c2-43e0-a373-a68969d189a8,1695820483584655000,p41.end,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
900,900,ac594c23-59c2-43e0-a373-a68969d189a8,1695820487108119000,life1.begin,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
901,901,ac594c23-59c2-43e0-a373-a68969d189a8,1695820487108119000,d3.in,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
902,902,ac594c23-59c2-43e0-a373-a68969d189a8,1695820554701539000,phone.pickup,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
903,903,ac594c23-59c2-43e0-a373-a68969d189a8,1695820570714747000,phone.putdown,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
904,904,ac594c23-59c2-43e0-a373-a68969d189a8,1695820924243563000,life1.end,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
905,905,ac594c23-59c2-43e0-a373-a68969d189a8,1695820924243563000,d4.out,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
906,906,ac594c23-59c2-43e0-a373-a68969d189a8,1695820932361979000,p51.begin,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
907,907,ac594c23-59c2-43e0-a373-a68969d189a8,1695821020292135000,p51.end,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
908,908,ac594c23-59c2-43e0-a373-a68969d189a8,1695821034294000000,recording.end,recording,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
909,909,708d8ffd-d437-43ce-802d-8d6d1af5f451,1695821039474000000,recording.begin,recording,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
910,910,708d8ffd-d437-43ce-802d-8d6d1af5f451,1695821056402908000,p51.begin,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
911,911,708d8ffd-d437-43ce-802d-8d6d1af5f451,1695821176676384000,phone.pickup,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
912,912,708d8ffd-d437-43ce-802d-8d6d1af5f451,1695821261178908000,phone.putdown,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
913,913,708d8ffd-d437-43ce-802d-8d6d1af5f451,1695821296109496000,phone.pickup,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
914,914,708d8ffd-d437-43ce-802d-8d6d1af5f451,1695821300578504000,phone.putdown,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
915,915,708d8ffd-d437-43ce-802d-8d6d1af5f451,1695821326948144000,phone.pickup,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
916,916,708d8ffd-d437-43ce-802d-8d6d1af5f451,1695821354586652000,phone.putdown,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
917,917,708d8ffd-d437-43ce-802d-8d6d1af5f451,1695821375390464000,p51.end,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
918,918,708d8ffd-d437-43ce-802d-8d6d1af5f451,1695821384975400000,w51.begin,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
919,919,708d8ffd-d437-43ce-802d-8d6d1af5f451,1695821416910812000,w51.end,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
920,920,708d8ffd-d437-43ce-802d-8d6d1af5f451,1695821435959168000,thought1.begin,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
921,921,708d8ffd-d437-43ce-802d-8d6d1af5f451,1695821435959168000,d5.in,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
922,922,708d8ffd-d437-43ce-802d-8d6d1af5f451,1695821495904556000,phone.pickup,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
923,923,708d8ffd-d437-43ce-802d-8d6d1af5f451,1695821518646820000,phone.putdown,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
924,924,708d8ffd-d437-43ce-802d-8d6d1af5f451,1695821586442084000,thought1.end,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
925,925,708d8ffd-d437-43ce-802d-8d6d1af5f451,1695821586442084000,d6.out,cloud,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
926,926,708d8ffd-d437-43ce-802d-8d6d1af5f451,1695822148199000000,recording.end,recording,D05-P025,False,"d3.in,d4.out,d5.in,d6.out",,0 days 00:07:17.135444,0 days 00:02:30.482916,0 days 00:00:38.313140,,,0 days 00:01:49.166728,0 days 00:01:27.930156,,,6.0,0 days 00:03:00.759920,0 days 00:31:34.026000
927,927,7634cb54-a102-4c76-81cb-cbcd443fb926,1695820281545000000,recording.begin,recording,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
928,928,7634cb54-a102-4c76-81cb-cbcd443fb926,1695820312668288000,p31.begin,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
929,929,7634cb54-a102-4c76-81cb-cbcd443fb926,1695820476151216000,p31.end,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
930,930,7634cb54-a102-4c76-81cb-cbcd443fb926,1695820483133096000,p41.begin,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
931,931,7634cb54-a102-4c76-81cb-cbcd443fb926,1695820712698056000,p41.end,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
932,932,7634cb54-a102-4c76-81cb-cbcd443fb926,1695820729164160000,p32.begin,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
933,933,7634cb54-a102-4c76-81cb-cbcd443fb926,1695820809878256000,p32.end,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
934,934,7634cb54-a102-4c76-81cb-cbcd443fb926,1695820824297564000,d3.in,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
935,935,7634cb54-a102-4c76-81cb-cbcd443fb926,1695820824297564000,life1.begin,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
936,936,7634cb54-a102-4c76-81cb-cbcd443fb926,1695820918610316000,life1.end,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
937,937,7634cb54-a102-4c76-81cb-cbcd443fb926,1695820918610316000,d4.out,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
938,938,7634cb54-a102-4c76-81cb-cbcd443fb926,1695820927797092000,w51.begin,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
939,939,7634cb54-a102-4c76-81cb-cbcd443fb926,1695820945035860000,w51.end,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
940,940,7634cb54-a102-4c76-81cb-cbcd443fb926,1695821022586336000,d1.in,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
941,941,7634cb54-a102-4c76-81cb-cbcd443fb926,1695821022586336000,matter1.begin,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
942,942,7634cb54-a102-4c76-81cb-cbcd443fb926,1695821105474240000,matter1.end,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
943,943,7634cb54-a102-4c76-81cb-cbcd443fb926,1695821105474240000,d2.out,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
944,944,7634cb54-a102-4c76-81cb-cbcd443fb926,1695821136383924000,d5.in,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
945,945,7634cb54-a102-4c76-81cb-cbcd443fb926,1695821136383924000,thought1.begin,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
946,946,7634cb54-a102-4c76-81cb-cbcd443fb926,1695821144298720000,phone.pickup,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
947,947,7634cb54-a102-4c76-81cb-cbcd443fb926,1695821158479176000,phone.putdown,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
948,948,7634cb54-a102-4c76-81cb-cbcd443fb926,1695821218293312000,phone.pickup,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
949,949,7634cb54-a102-4c76-81cb-cbcd443fb926,1695821235867348000,phone.putdown,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
950,950,7634cb54-a102-4c76-81cb-cbcd443fb926,1695821443538560000,d6.out,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
951,951,7634cb54-a102-4c76-81cb-cbcd443fb926,1695821443538560000,thought1.end,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
952,952,7634cb54-a102-4c76-81cb-cbcd443fb926,1695821445118768000,p71.begin,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
953,953,7634cb54-a102-4c76-81cb-cbcd443fb926,1695821492512028000,p71.end,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
954,954,7634cb54-a102-4c76-81cb-cbcd443fb926,1695821504950820000,phone.pickup,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
955,955,7634cb54-a102-4c76-81cb-cbcd443fb926,1695821507635284000,phone.putdown,cloud,D03-P030,False,"d3.in,d4.out,d1.in,d2.out,d5.in,d6.out",0 days 00:01:22.887904,0 days 00:01:34.312752,0 days 00:05:07.154636,,,0 days 00:02:43.482928,0 days 00:03:49.564960,,,0 days 00:00:47.393260,3.0,0 days 00:00:34.438956,0 days 00:20:51.582000
